"name","state","city","phone","website","address"
"Spruce Ridge Golf Club","MI","Dowagiac","+1-269-782-5827","http://spruceridgegolfclub.net/","26831 Dutch Settlement Street, Dowagiac, MI, 49047"
"Spruce Run Golf Course","MI","Acme","","",""
"St. Clair Golf Club","MI","Saint Clair","","",""
"States Golf Club","MI","Vicksburg","+1-269-649-1931","https://statesgolfcourse.com/","20 East W Avenue, Vicksburg, MI, 49097"
"Stoatin Brae Golf Club","MI","Augusta","","","15579 E Augusta Dr, Augusta, MI, 49012"
"Stonebridge Golf Club","MI","Ann Arbor","+1-734-429-8383","https://stonebridgegolfclub.net/","1825 Clubhouse Drive, Ann Arbor, MI, 48108"
"Stonegate Golf Club","MI","Twin Lake","+1-231-744-7200","https://www.stonegategolfclub.com/","4100 Sweeter Road, Twin Lake, MI, 49457"
"Stonehedge North","MI","Augusta","","https://www.gulllakeview.com/golf-glvn.html",""
"Stonehedge South","MI","Augusta","","https://www.gulllakeview.com/golf-glvs.html",""
"Stonewater Country Club","MI","Caledonia","+1-616-656-9898","https://www.stonewatercc.com/","7177 Kalamazoo Avenue Southeast, Caledonia, MI, 49316"
"Stoney Links Golf Course (closed)","MI","Onaway","","https://www.stoneylinksgolfcourse.com/",""
"Stony Creek Metropark Golf Course","MI","Shelby Township","+1-586-781-9166","https://golf.metroparks.com/stony-creek-metropark.html","5140 Main Parkway, Shelby Township, MI, 48316"
"Stonycroft Hills Club","MI","Bloomfield Hills","+1-248-647-1294","https://www.stonycroft.com/","1960 Stonycroft Lane, Bloomfield Hills, MI, 48304"
"Sugar Springs Golf Club","MI","Gladwin","","https://www.sugarsprings.net/Golf/golfcoursehome.html",""
"Sugarbush Golf Club","MI","Davison","+1-810-653-3326","http://sugarbushgolfclub.com/","1 Sugarbush Drive, Davison, MI, 48423"
"Summit Golf Course","MI","Bellaire","+1-800-678-4111","","5780 Shanty Creek Road, Bellaire, MI, 49615"
"Sundance","MI","Kewadin","+1-231-264-5081","",""
"Sunnybrook Country Club","MI","Grandville","","https://www.sunnybrookcc.com/","624 Port Sheldon Street, Grandville, MI, 49418"
"Swan Valley Golf Course","MI","Saginaw","+1-989-781-4653","http://www.thecreekandthevalley.com/golf/swanvalley/svindex.php","9521 Highland Green Drive, Saginaw, MI, 49609"
"Sweetgrass Golf Club","MI","Harris","+1-906-723-2251","https://sweetgrassgolfclub.com/","W399 U.S. 2 & 41, Harris, MI, 49845"
"Sycamore Hills Golf Club","MI","Macomb","+1-586-598-9500","https://www.sycamorehills.com/","48787 North Avenue, Macomb, MI, 48042"
"Sylvan Glen Golf Course","MI","Troy","","https://www.golftroy.com/Sylvan-Glen-Golf-Course.html","5725 Rochester Road, Troy, MI, 48085"
"Tam O'Shanter Country Club","MI","West Bloomfield","","https://www.tamoshantercc.org/","5051 Orchard Lake Road, West Bloomfield, MI, 48323"
"Tanglewood Golf Club","MI","South Lyon","+1-248-486-3355","https://www.tanglewoodlion.com/","53503 10 Mile Road, South Lyon, MI, 48178"
"Tanglewood Marsh Golf Course","MI","Sault Sainte Marie","","http://tanglewoodmarsh.com/",""
"Tawas Creek Golf Club","MI","Tawas City","","https://www.golftawascreek.com/",""
"Taylor Meadows Golf Course","MI","Taylor","+1-734-287-2100","http://www.taylormeadowsgolf.com/","25360 Ecorse Road, Taylor, MI, 48180"
"Tecumseh Golf Club","MI","Tecumseh","","https://tecumsehgolfclub.com/",""
"Terra Verde Golf Course","MI","Nunica","+1-616-837-8249","https://www.terraverdegc.com/","11741 Leonard Street, Nunica, MI, 49448"
"Terrace Bluff Golf Course","MI","Gladstone","","http://terracebay.wix.com/bluff",""
"The Chief Golf Course","MI","Bellaire","+1-231-533-9000","https://www.golfthechief.com/","5085 Shanty Creek Road, Bellaire, MI, 49615"
"The Classic","MI","Gaylord","","",""
"The Crown Golf Club","MI","Traverse City","+1-231-946-2975","https://golfthecrown.com/","2430 West Crown Drive, Traverse City, MI, 49685"
"The Dream GC","MI","West Branch","+1-989-345-6300","https://www.dreamnightmaregolf.com/","5266 Old 76, West Branch, MI, 48661"
"The Emerald Golf Course","MI","Saint Johns","+1-989-224-6287","https://www.emeraldgolfcourse.com/","2300 West Maple Rapids Road, Saint Johns, MI, 48879"
"The Falls at Barber Creek","MI","Kent City","","",""
"The Fields Golf Course","MI","Ithaca","","https://thefieldsgolfcourse.com/",""
"The Fortress Golf Course","MI","Frankenmuth","+1-989-652-0460","https://www.zehnders.com/golf/fortressgolfcourse.htm","950 Flint Street, Frankenmuth, MI, 48734"
"The Gailes","MI","Oscoda","","",""
"The Heather","MI","Harbor Springs","+1-800-462-6963","https://www.boyne.com/boynehighlands/golf/courses/the-heather","1343 Heather Drive, Harbor Springs, MI, 49740"
"The Heathlands","MI","Onekama","+1-231-889-5644","http://www.heathlands.com/","6444 Farr Road, Onekama, MI, 49675"
"The Highlands - Moor Course","MI","Harbor Springs","+1-800-462-6963","https://www.boyne.com/boynehighlands/golf/courses/the-moor","250 Heather Drive, Harbor Springs, MI, 49740"
"The Kingsley Club","MI","Kingsley","","https://www.kingsleyclub.com/",""
"The Lakes Golf Course","MI","Gaylord","+1-989-732-4454","https://www.loongolfresort.com/","1233 Opal Lake Road, Gaylord, MI, 49735"
"The Leelanau Club at Bahle Farms","MI","Suttons Bay","+1-231-271-2020","https://www.leelanauclub.com/","9505 East Otto Road, Suttons Bay, MI, 49682"
"The Legacy Golf Club","MI","Ottawa Lake","+1-734-854-1101","https://www.playlegacy.com/","7677 New US 223, Ottawa, MI, 49267"
"The Legend Golf Course","MI","Bellaire","+1-800-678-4111","",""
"The Links at Bowen Lake","MI","Gowen","+1-616-984-9916","https://www.linksatbowenlake.com/","12990 Bradshaw Street Northeast, Gowen, MI, 49326"
"The Links at Crystal Lake","MI","Pontiac","+1-248-758-3966","http://www.pontiacmunigc.com/","800 Golf Drive, Pontiac, MI, 48341"
"The Links of Novi","MI","Novi","+1-248-380-9595","http://www.linksofnovi.com","50395 West 10 Mile Road, Novi, MI, 48374"
"The Little Course","MI","Oakland","","","2800 Maxon Road, Onaway, MI, 49765"
"The Loon Golf Resort","MI","Gaylord","+1-989-732-4454","https://www.loongolfresort.com/","4400 Championship Drive, Gaylord, MI, 49735"
"The Meadows at Grand Valley State University","MI","Allendale","","https://www.gvsu.edu/meadows/",""
"The Medalist Golf Club","MI","Marshall","+1-269-789-4653","https://www.themedalist.com/","15701 N Drive North, Marshall, MI, 49068"
"The Natural at Beaver Creek Resort","MI","Gaylord","+1-989-732-1785","","4706 West Otsego Lake Drive, Gaylord, MI, 49735"
"The Nightmare GC","MI","West Branch","+1-989-345-1500","https://www.dreamnightmaregolf.com/","5745 Old 76, West Branch, MI, 48661"
"The Oaks at Kincheloe","MI","Kincheloe","","",""
"The Orchards Golf Club","MI","Washington","","","62900 Campground Road, Washington Township, MI, 48094"
"The Pines Golf Course","MI","Wyoming","+1-989-644-2300","https://www.thepinesgolfcourse.com/","1022 Clubhouse Drive, Lake Isabella, MI, 48893"
"The Prairies Golf Club","MI","Kalamazoo","+1 269 343 3906","https://prairiesgolf.com/","5303 West Main, Kalamazoo, MI, 49009"
"The Quest Golf Club","MI","Houghton Lake","+1-989-422-4516","https://www.questgolfcourse.com/","119 Questview Drive, Houghton Lake, MI, 49629"
"The Retreat","MI","Manistee","+1-231-398-0123","https://manisteenational.com/golf-course/the-retreat","4797 Grant Highway, Manistee, MI, 49660"
"The Revenge","MI","Manistee","+1-231-398-0123","https://manisteenational.com/golf-course/the-revenge","4797 Grant Highway, Manistee, MI, 49660"
"The Royal","MI","Stanwood","+1-231-972-8979","",""
"The Sawmill Golf Club","MI","Saginaw","+1-989-793-2692","https://thesawmill.com/","19 Sawmill Boulevard, Saginaw, MI, 48603"
"The Serradella","MI","Oscoda","","https://www.lakewoodshores.com/serradella.htm",""
"The Tamaracks Golf Course","MI","Harrison","","https://www.thetamaracks.com/",""
"The Timbers Golf Club","MI","Vassar","+1-989-871-4884","http://www.timbersgolfclub.com/","7300 Bray Road, Vassar, MI, 48768"
"The Tribute","MI","Gaylord","","",""
"The Wolverine Golf Course","MI","Acme","","",""
"The Wyndgate","MI","Rochester","+1 248 652 4283","https://www.thewyndgate.com/","1975 West Gunn Road, Oakland Township, MI, 48306"
"Thorne Hills Golf Course","MI","Carleton","","https://thornehills.com/","12915 Sumpter Road, Carleton, MI, 48117"
"Thoroughbred Golf Club","MI","Rothbury","+1-231-894-3939","https://www.doublejj.com/",""
"Thousand Oaks Golf Club","MI","Grand Rapids","+1-616-447-7750","http://thousandoaksgolf.com/","4100 Thousand Oaks Drive Northeast, Grand Rapids, MI, 49525"
"Thunder Bay Resort","MI","Hillman","+1-989-742-4875","https://www.thunderbayresort.com/golf","27800 M-32, Hillman, MI, 49746"
"Timber Ridge Golf Club","MI","East Lansing","+1 517 339 8000","http://www.golftimberridge.com/","16339 Park Lake Road, East Lansing, MI, 48823"
"Timber Trace Golf Club","MI","Pinckney","+1-734-878-1800","https://www.timbertracegolfclub.com/","1 Champion Circle, Pinckney, MI, 48169"
"Timber Wolf Golf Club","MI","Kalkaska","+1 231 258 5685","https://timberwolfgolfclub.net/","5646 M-72 Southeast, Kalkaska, MI, 49646"
"Timberstone","MI","Iron Mountain","","https://www.pinemountainresort.com/golf",""
"Timberwood Golf Club","MI","Ray","+1-586-784-6000","https://timberwoodgc.com/","23700 31 Mile Road, Ray, MI, 48096"
"Torch","MI","Kewadin","+1-231-264-5081","",""
"TPC Michigan","MI","Dearborn","","http://tpcmichigangc.com/",""
"Traverse City Golf and Country Club","MI","Traverse City","","https://www.tcgcc.com/","1725 South Union Street, Traverse City, MI, 49684"
"Travis Pointe Country Club","MI","Ann Arbor","+1-734-662-2582","https://travispointe.com/","2829 Travis Pointe Road, Ann Arbor, MI, 48108"
"Treetops","MI","Gaylord","+1-866-348-5249","https://treetops.com/golf/",""
"True North Golf Club","MI","Harbor Springs","+1-231-526-3300","https://www.truenorthgolf.com/","2500 True North Drive, Harbor Springs, MI, 49740"
"Tullymore","MI","Stanwood","+1-800-972-4837","https://www.tullymoregolf.com/","11969 Tullymore Drive, Stanwood, MI, 49346"
"Turtle Creek Golf Course","MI","Burlington","+1-517-765-2232","http://www.turtlecreekgc.com/","9044 R Drive South, Burlington, MI, 49029"
"Twin Beach Country Club","MI","West Bloomfield","+1-248-363-3335","https://www.twinbeachcc.com/","7625 Glascott Road, West Bloomfield, MI, 48323"
"Twin Birch Golf Course","MI","Kalkaska","+1-231-258-9691","https://www.twinbirchgolf.com/","1030 County Road 612, Kalkaska, MI, 49646"
"Twin Bridges Golf Course","MI","Merrill","","",""
"Twin Brooks Golf Course","MI","Chesaning","+1-989-845-6403","https://www.twinbrooksgolfcourse.com/","1005 North McKeighan Road, Chesaning, MI, 48616"
"Twin Oaks Golf Club","MI","Freeland","+1-989-695-9746","https://www.twinoaksgolfclubfreeland.com/","6710 West Freeland Road, Freeland, MI, 48623"
"Tyrone Hills Golf Club","MI","Fenton","+1-810-629-5011","http://tyronehillsgolf.com/","8449 Old US Highway 23, Fenton Township, MI, 48430"
"Ubly Heights Golf & Country Club","MI","Ubly","","https://www.ublyheights.com/",""
"Union Lake Golf Course","MI","Commerce","+1-248-363-4666","http://www.unionlakegolfcourse.com/","8295 Wise Road, Commerce Township, MI, 48382"
"University of Michigan Golf Course","MI","Ann Arbor","","https://mgoblue.com/facilities/golf-course.html",""
"University Park Golf Course","MI","Muskegon","+1-231-773-0023","https://www.muskegoncc.edu/pages/880.asp","2100 Marquette Avenue, Muskegon, MI, 49442"
"Vassar Golf and Country Club","MI","Vassar","","",""
"Verona Hills Golf Club","MI","Bad Axe","+1-989-269-8132","https://www.veronahillsgolf.com/","3175 Sand Beach Road, Bad Axe, MI, 48413"
"Vienna Greens Country Club","MI","Clio","","",""
"Village Green Golf Club","MI","Newaygo","","",""
"Waabooz Run Golf Course","MI","Mount Pleasant","","https://www.waaboozrun.com/",""
"Wallinwood Springs Golf Club","MI","Jenison","+1-616-457-9920","https://www.wallinwoodspringsgolf.com/","8152 Weatherwax Drive, Jenison, MI, 49426"
"Walloon Lake Country Club","MI","Petoskey","+1-231-535-2799","https://walloonlakecc.com/","5995 Country Club Shores, Petoskey, MI, 49770"
"Walnut Creek Country Club","MI","South Lyon","+1-248-437-7337","https://www.walnutcreekcc.net/","25501 Johns Road, South Lyon, MI, 48178"
"Warren Valley Golf Course","MI","Dearborn Heights","+1-313-561-1040","https://www.warrenvalleygolf.com/","26116 West Warren Street, Dearborn Heights, MI, 48127"
"Warwick Hills Golf & Country Club","MI","Grand Blanc","+1-810-694-4103","https://www.warwickhills.org/","G-9057 South Saginaw Road, Grand Blanc, MI, 48439"
"Washakie Golf and RV Resort","MI","North Branch","+1-810-688-3235","https://www.washakiegolfrv.com/","3461 Burnside Road, North Branch, MI, 48461"
"Washtenaw Golf Club","MI","Ypsilanti","","https://www.washtenawgolfclub.com/","2955 Packard Road, Ypsilanti, MI, 48197"
"Waterloo Golf Course","MI","Grass Lake","","https://www.waterloogolfcourse.com/",""
"Watermark Country Club","MI","Grand Rapids","+1-616-949-0570","https://www.watermarkcc.com/","5500 Cascade Road Southeast, Grand Rapids, MI, 49546"
"Waters Edge Golf Course","MI","Fremont","+1-734-675-0777","http://www.watersedgegolfcourse.com/","25215 West River Road, Grosse Ile, MI, 48138"
"Wawashkamo Golf Course","MI","Mackinac Island","","https://wawashkamo.com/",""
"Wawonowin Golf Course","MI","Champion","","https://www.wawonowin.com/",""
"Wequetonsing Golf Club","MI","Harbor Springs","","http://www.wequetonsinggolfclub.com/",""
"Wesburn Golf Club","MI","South Rockwood","+1-734-379-3555","http://www.wesburngolf.com/","5617 South Huron River Drive, South Rockwood, MI, 48179"
"West Branch Country Club","MI","West Branch","+1-989-345-7125","http://www.westbranchcc.com/","1905 Fairview Road, West Branch, MI, 48661"
"West Ottawa Golf Course","MI","Ottawa Lake","+1-616-738-6000","https://westottawagolfclub.com/",""
"West Shore Golf & Country Club","MI","Grosse Ile","","https://www.westshoregcc.com/","22843 West River Road, Grosse Ile, MI, 48138"
"Western Golf and Country Club","MI","Redford","+1-313-531-1240","https://www.westerngcc.com/","14600 Kinloch, Redford, MI, 48239"
"Western Greens Country Club","MI","Marne","+1-616-677-3677","https://westerngreensgolf.com/","2475 Johnson Street, Marne, MI, 49435"
"Westwind Golf Course","MI","Muskegon","","",""
"Westwynd Golf Course","MI","Oakland Township","+1-248-608-7830","https://www.westwyndgolf.com/","4161 North Adams Road, Oakland Township, MI, 48306"
"Wheatfield Valley Golf Course","MI","Williamston","+1-517-655-6999","https://www.wheatfieldvalley.com/","1600 Linn Road, Williamston, MI, 48895"
"Whispering Pines Golf Club","MI","Pinckney","+1-734-878-0009","http://www.whisperingpinesgc.com/","2500 Whispering Pines Drive, Pinckney, MI, 48169"
"Whispering Willows Golf Course","MI","Livonia","+1-248-476-4493","https://www.golflivonia.com/whisperingwillows/","20500 Newburgh Road, Livonia, MI, 48152"
"White Birch Hills Golf Course","MI","Bay City","","",""
"White Deer Country Club","MI","Prudenville","","http://www.golfwhitedeer.com/",""
"White Lake Golf Club","MI","Whitehall","+1-231-893-4232","https://www.whitelakegolfclub.com/","6777 South Shore Drive, Whitehall, MI, 49461"
"White Lake Oaks Golf Course","MI","White Lake","+1-248-698-2700","http://www.destinationoakland.com/parksandtrails/golf/whitelakeoaks/Pages/default.aspx","991 North Williams Lake Road, White Lake, MI, 48386"
"White Oaks Golf Club","MI","Hillsdale","+1-517-437-3434","http://golf.whiteoaksgc.com/","2171 Bankers Road, Hillsdale, MI, 49242"
"White Pine National","MI","Spruce","+1-989-736-3279","https://www.whitepinenational.com/","3450 North Hubbard Lake Road, Spruce, MI, 49762"
"Whitefish Lake Golf Club","MI","Pierson","+1-888-368-5666","http://www.whitefishgolfandgrill.com/","2241 Bass Lake Road, Pierson, MI, 49339"
"Whittaker Woods Golf Club","MI","New Buffalo","+1-269-469-3400","http://www.golfwhittaker.com/","12578 Wilson Road, New Buffalo, MI, 49117"
"Wicker Hills Golf Club","MI","Hale","+1-989-728-9971","https://www.wickerhillsgolf.com/","7287 Wickert Road, Hale, MI, 48739"
"Wild Bluff Golf Course","MI","Brimley","+1-888-422-9645","http://www.wildbluff.com/","11335 West Lakeshore Drive, Brimley, MI, 49715"
"Willow Ridge Golf Club","MI","Fort Gratiot","+1-810-982-7010","","3311 North River Road, Fort Gratiot, MI, 48059"
"Willow Springs Golf and Country Club","MI","Vassar","+1-989-871-9703","https://www.golfthewillow.com/","7335 Oak Road, Vassar, MI, 48768"
"Willow Wood Golf Course","MI","Portland","+1-517-647-1984","https://www.willowwoodgc.com/","12227 Sandborn Road, Portland, MI, 48875"
"Winding Creek Golf Club","MI","Holland","+1-616-396-4516","https://windingcreekgolfclub.com/","4514 Ottogan Street, Holland, MI, 49423"
"Wolf Creek Golf Club","MI","Adrian","+1-517-265-3944","http://www.wolfcreekadrian.com/","6363 Burton Road, Adrian, MI, 49221"
"Woodland Hills Golf Club","MI","Sandusky","","https://www.woodlandhillsclub.com/",""
"Woodlawn Golf Club","MI","Adrian","","",""
"Woodside Golf Course","MI","Lansing","+1-517-242-8527","https://www.hawkhollow.com/woodside_about.php","14400 Wood Road, Lansing, MI, 48906"
"Woodside Meadows Golf Course","MI","Romulus","","",""
"Wuskowhan Players Club","MI","West Olive","+1-616-738-6000","https://wuskowhan.com/","16111 Blair Street, West Olive, MI, 49460"
"Yankee Springs Golf Course","MI","Wayland","","https://www.playyankeegolf.com/",""
"Ye Olde Country Club","MI","Roscommon","","https://www.yeoldecountryclub.com/",""
